sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1782503667.3119342,34028.938868,191986.296875,195347.640625,446202.34375,534344.75,195086.84375,203991.6875,191177.25,234915.234375
1782503667.3121016,34028.9388939,191965.109375,195323.953125,446178.9375,534312.375,195058.234375,203965.125,191147.125,234888.5
1782503667.312172,34028.9389174,191964.125,195320.8125,446142.0,534296.6875,195033.46875,203943.859375,191134.6875,234839.234375
1782503667.312199,34028.9391026,191977.171875,195329.125,446138.25,534304.4375,195035.25,203943.859375,191138.984375,234836.640625
1782503667.3122203,34028.9391126,191991.921875,195339.765625,446162.84375,534323.5,195056.53125,203959.5,191154.0,234877.5
1782503667.3123126,34028.9391144,192008.921875,195353.09375,446214.59375,534340.5,195089.703125,203992.046875,191174.921875,234941.96875
1782503667.3554504,34028.984349,192010.078125,195352.109375,446211.65625,534329.9375,195082.8125,203990.078125,191175.015625,234939.828125
1782503667.3558185,34028.9845082,192006.765625,195342.09375,446171.34375,534313.3125,195056.625,203968.53125,191162.5,234889.484375
1782503667.3560991,34028.9845558,192018.84375,195343.96875,446165.6875,534319.125,195054.828125,203965.125,191165.1875,234883.765625
1782503667.3562338,34028.9845901,192027.0625,195347.453125,446186.96875,534331.25,195072.4375,203979.171875,191175.734375,234923.28125
1782503667.3562667,34028.9846355,192024.375,195342.453125,446222.90625,534329.5,195088.09375,203994.640625,191175.28125,234971.03125
1782503667.3563478,34028.9846608,192024.5625,195340.671875,446219.78125,534312.9375,195074.5,203987.75,191163.578125,234963.421875
1782503667.3565304,34028.9846849,192028.234375,195342.359375,446193.78125,534305.25,195054.75,203973.359375,191156.59375,234923.375
1782503667.3566415,34028.9847079,192022.59375,195333.78125,446176.875,534300.6875,195044.375,203960.21875,191152.21875,234907.8125
1782503667.3567293,34028.9847316,192002.65625,195313.125,446167.40625,534291.3125,195034.453125,203945.640625,191136.84375,234916.9375
1782503667.3568614,34028.9847501,191996.578125,195313.84375,446205.3125,534296.5625,195053.21875,203965.3125,191142.203125,234963.34375
1782503667.3569047,34028.9847753,191988.4375,195310.796875,446203.78125,534283.4375,195045.265625,203964.0625,191138.453125,234956.90625
1782503667.356953,34028.9847996,191984.328125,195305.4375,446175.96875,534269.1875,195021.75,203945.015625,191121.46875,234914.078125
1782503667.3570254,34028.9848304,191982.09375,195302.75,446164.1875,534269.75,195012.984375,203935.53125,191120.5625,234901.921875
1782503667.3862863,34029.0148476,191986.03125,195310.984375,446188.5,534284.875,195034.09375,203951.359375,191137.015625,234941.171875
1782503667.3867595,34029.0149148,191999.796875,195331.09375,446247.9375,534306.3125,195075.125,203990.96875,191163.125,235011.53125
1782503667.3868864,34029.0149175,192014.453125,195347.1875,446263.6875,534308.5625,195086.390625,204005.359375,191173.671875,235020.921875
1782503667.3869238,34029.0149191,192017.234375,195353.453125,446240.4375,534302.3125,195074.5,203995.078125,191172.421875,234978.453125
1782503667.387014,34029.0149207,192002.296875,195339.859375,446213.96875,534289.3125,195058.59375,203972.734375,191157.21875,234950.546875
1782503667.3872478,34029.0149223,191997.734375,195335.125,446220.9375,534292.8125,195066.90625,203974.78125,191159.1875,234970.40625
1782503667.3873594,34029.014924,192001.5,195342.28125,446266.28125,534304.6875,195093.359375,204001.703125,191174.75,235024.671875
1782503667.3873963,34029.0149259,191992.015625,195334.9375,446257.34375,534287.4375,195079.6875,203991.5,191166.34375,235008.21875
1782503667.387493,34029.0149274,191977.171875,195319.828125,446206.71875,534262.0625,195044.1875,203957.796875,191141.21875,234940.0
1782503667.3876464,34029.0149291,191975.390625,195314.46875,446189.75,534257.5,195031.671875,203942.515625,191132.09375,234916.671875
1782503667.3879173,34029.0149306,191975.65625,195314.46875,446208.25,534269.5,195043.65625,203950.109375,191139.96875,234946.34375
1782503667.388001,34029.0149323,191965.1875,195306.875,446241.0625,534272.25,195057.515625,203964.140625,191142.203125,234989.171875
1782503667.3881614,34029.0149339,191960.28125,195305.171875,446235.0625,534261.4375,195046.34375,203959.234375,191136.75,234978.171875
1782503667.3882723,34029.0149357,191964.03125,195312.59375,446205.125,534253.9375,195029.53125,203946.796875,191135.234375,234929.90625
1782503667.3884237,34029.0149372,191963.140625,195310.890625,446189.84375,534256.0625,195027.65625,203938.21875,191135.859375,234912.109375
1782503667.3885107,34029.0149389,191958.40625,195306.328125,446198.40625,534261.4375,195036.765625,203943.5,191138.1875,234935.890625
1782503667.3888206,34029.0149407,191962.609375,195316.796875,446246.15625,534271.875,195064.75,203974.078125,191151.234375,234992.03125
1782503667.3889012,34029.0149424,191955.453125,195311.4375,446236.6875,534254.4375,195051.078125,203961.109375,191138.1875,234973.265625
1782503667.3890152,34029.0149439,191942.3125,195295.609375,446192.0625,534229.625,195016.03125,203927.671875,191111.71875,234907.71875
1782503667.389107,34029.0149454,191939.71875,195291.765625,446182.78125,534230.25,195009.5,203921.953125,191107.421875,234895.03125
1782503667.416456,34029.0450513,191948.828125,195302.578125,446212.1875,534250.1875,195035.609375,203943.40625,191126.109375,234934.28125
1782503667.4165676,34029.0451143,191955.359375,195308.75,446258.5,534264.0,195064.3125,203970.234375,191143.984375,234983.90625
1782503667.416753,34029.0452038,191959.109375,195311.15625,446258.9375,534262.4375,195062.15625,203969.953125,191145.328125,234977.640625
1782503667.4169838,34029.0452725,191948.46875,195301.328125,446216.3125,534243.0,195030.421875,203941.265625,191128.078125,234918.453125
1782503667.4171126,34029.0453512,191939.71875,195289.25,446197.71875,534236.25,195016.5625,203925.171875,191117.890625,234897.09375
1782503667.4173133,34029.0454002,191941.0625,195287.375,446212.46875,534246.125,195030.6875,203933.390625,191128.078125,234925.25
1782503667.4176197,34029.0454456,191943.640625,195293.015625,446259.125,534257.5,195059.578125,203960.921875,191143.453125,234978.796875
1782503667.4178545,34029.0455169,191946.59375,195297.484375,446261.1875,534252.25,195058.9375,203961.828125,191146.5,234973.34375
1782503667.4475877,34029.0763741,191941.859375,195292.921875,446221.5,534236.0625,195034.625,203938.671875,191133.703125,234916.671875
1782503667.4489832,34029.0767946,191936.578125,195288.1875,446202.34375,534226.75,195023.8125,203924.09375,191127.625,234895.203125
1782503667.4490125,34029.0768931,191935.25,195290.59375,446215.21875,534231.0625,195034.625,203928.75,191131.921875,234920.78125
1782503667.4490554,34029.0769357,191938.734375,195296.5,446254.9375,534240.625,195058.859375,203950.375,191141.84375,234968.703125
1782503667.4490793,34029.0769683,191935.953125,195294.890625,446254.03125,534230.9375,195051.53125,203950.203125,191138.8125,234958.6875
1782503667.4490998,34029.0770177,191933.8125,195292.65625,446219.59375,534220.5,195028.640625,203932.046875,191125.21875,234906.109375
1782503667.4492738,34029.0770448,191945.4375,195300.515625,446212.625,534231.125,195030.328125,203930.4375,191126.828125,234893.6875
1782503667.4493499,34029.0770648,191955.53125,195307.671875,446226.9375,534250.375,195044.109375,203942.515625,191138.359375,234917.65625
1782503667.4788818,34029.1070088,191963.3125,195318.765625,446271.5625,534266.625,195075.75,203973.625,191160.703125,234969.953125
1782503667.4800708,34029.1071919,191945.609375,195303.296875,446258.15625,534246.4375,195059.03125,203959.953125,191144.171875,234949.390625
1782503667.4801612,34029.1072659,191935.6875,195289.53125,446219.875,534227.125,195030.25,203928.296875,191115.828125,234893.15625
1782503667.4802928,34029.1073118,191935.421875,195288.359375,446208.25,534228.625,195025.15625,203917.921875,191110.203125,234878.40625
1782503667.4806826,34029.1073283,191935.875,195288.453125,446224.96875,534238.4375,195038.296875,203926.859375,191115.296875,234905.765625
1782503667.480771,34029.1073521,191932.65625,195285.5,446256.0,534238.75,195055.8125,203943.40625,191123.609375,234947.875
1782503667.4810247,34029.1073768,191932.03125,195284.078125,446244.65625,534225.0625,195044.8125,203935.625,191122.796875,234929.625
1782503667.4812806,34029.1073966,191929.25,195280.140625,446205.5625,534210.1875,195020.765625,203915.25,191114.21875,234874.734375
1782503667.5094664,34029.1378321,191926.484375,195271.90625,446189.84375,534206.1875,195011.734375,203903.0,191105.1875,234858.8125
1782503667.5103683,34029.1379153,191926.390625,195270.484375,446202.96875,534212.875,195023.546875,203909.15625,191106.625,234886.0
1782503667.5105739,34029.1380304,191932.203125,195279.6875,446246.96875,534222.625,195048.84375,203934.109375,191123.703125,234935.53125
1782503667.5106192,34029.1380659,191951.34375,195302.671875,446261.375,534229.625,195060.375,203950.828125,191143.015625,234942.765625
1782503667.5106416,34029.1380881,191941.0625,195295.0625,446220.5,534208.875,195033.203125,203926.6875,191123.34375,234886.796875
1782503667.5106726,34029.138106,191939.359375,195290.421875,446206.46875,534206.4375,195023.8125,203917.5625,191114.484375,234869.8125
1782503667.5107067,34029.1381266,191943.734375,195289.25,446216.46875,534218.5,195034.453125,203927.578125,191121.375,234892.796875
1782503667.51073,34029.1381447,191940.515625,195285.6875,446252.34375,534223.375,195055.546875,203950.5625,191131.828125,234938.578125
1782503667.5407608,34029.1685151,191933.8125,195283.0,446247.15625,534208.4375,195047.671875,203944.296875,191129.859375,234929.265625
1782503667.5416114,34029.168554,191940.96875,195292.390625,446218.09375,534202.0625,195034.265625,203933.65625,191133.703125,234885.734375
1782503667.541872,34029.1685723,191947.140625,195300.515625,446211.46875,534211.125,195038.203125,203936.515625,191144.53125,234879.5625
1782503667.5712442,34029.1997415,191940.421875,195292.296875,446219.25,534210.125,195045.71875,203937.421875,191137.28125,234902.453125
1782503667.5719008,34029.199759,191935.875,195286.390625,446252.0625,534211.5625,195063.5,203950.015625,191135.046875,234947.25
1782503667.6024334,34029.2304804,191926.65625,195277.640625,446239.46875,534194.5625,195049.109375,203937.6875,191122.4375,234929.265625
1782503667.6030376,34029.230534,191914.6875,195263.421875,446192.78125,534173.125,195015.9375,203907.109375,191102.59375,234865.96875
1782503667.6489935,34029.2775439,191915.390625,195262.25,446179.375,534174.875,195009.6875,203897.1875,191099.46875,234851.046875
1782503667.6495109,34029.2776863,191933.015625,195278.53125,446208.25,534197.125,195035.078125,203920.703125,191121.90625,234893.421875
1782503667.6497302,34029.2776963,191943.203125,195291.765625,446255.375,534210.625,195065.203125,203952.34375,191145.875,234947.328125
1782503667.6498096,34029.2777202,191945.25,195297.84375,446256.90625,534203.875,195065.375,203957.890625,191150.78125,234943.3125
1782503667.6498795,34029.2777255,191937.203125,195289.25,446215.40625,534189.5625,195037.75,203932.671875,191131.203125,234887.078125
1782503667.64992,34029.2777268,191940.15625,195286.9375,446201.625,534195.1875,195032.65625,203923.734375,191129.234375,234870.171875
1782503667.6501322,34029.2777281,191946.328125,195292.5625,446217.5625,534209.375,195049.203125,203935.984375,191143.71875,234899.328125
1782503667.6502771,34029.2777298,191940.78125,195287.828125,446246.875,534208.3125,195061.984375,203949.03125,191142.203125,234940.53125
1782503667.650518,34029.2777315,191925.40625,195268.15625,446223.90625,534182.5625,195036.765625,203924.09375,191113.859375,234912.734375
1782503667.650625,34029.2777327,191919.328125,195261.625,446178.46875,534162.4375,195007.890625,203896.921875,191098.578125,234850.59375
1782503667.6507354,34029.2777339,191914.40625,195256.796875,446155.5,534155.5625,194998.5,203881.09375,191094.28125,234825.375
1782503667.7094166,34029.3383768,191919.0625,195262.53125,446173.28125,534170.0625,195015.578125,203892.53125,191104.296875,234855.953125
1782503667.7100894,34029.3384972,191934.53125,195280.859375,446226.03125,534196.875,195052.59375,203930.265625,191133.625,234918.09375
1782503667.7102318,34029.3385369,191942.484375,195290.0625,446231.40625,534198.5625,195056.53125,203937.953125,191141.125,234914.609375
1782503667.7106066,34029.3385647,191937.03125,195284.34375,446193.0625,534185.0625,195033.828125,203919.265625,191130.484375,234858.109375
1782503667.7106862,34029.338596,191933.640625,195279.25,446178.46875,534186.9375,195030.515625,203912.65625,191128.25,234839.421875
1782503667.7108307,34029.3386238,191933.453125,195278.625,446193.5,534196.5,195045.171875,203919.984375,191132.375,234864.71875
1782503667.710898,34029.3386518,191923.0,195269.671875,446222.46875,534195.125,195060.546875,203930.078125,191132.546875,234904.234375
1782503667.7109241,34029.3386824,191919.78125,195270.75,446221.40625,534182.5625,195058.140625,203931.0625,191130.046875,234898.0625
1782503667.7403588,34029.3691452,191924.515625,195273.609375,446190.625,534173.5625,195042.21875,203919.265625,191124.5,234853.1875
1782503667.742163,34029.3692621,191916.921875,195262.53125,446165.25,534166.375,195025.0625,203898.96875,191108.046875,234825.03125
1782503667.742247,34029.36935,191918.796875,195261.625,446173.84375,534175.5,195032.65625,203902.546875,191109.296875,234848.359375
1782503667.74257,34029.369461,191931.84375,195278.796875,446225.15625,534198.125,195068.6875,203934.546875,191133.703125,234910.59375
1782503667.7426457,34029.3695925,191932.296875,195282.8125,446223.625,534190.625,195070.203125,203935.453125,191141.046875,234905.484375
1782503667.7426755,34029.3697798,191925.59375,195277.015625,446177.5,534171.25,195043.828125,203908.890625,191128.96875,234842.8125
1782503667.742781,34029.3698998,191922.28125,195275.9375,446160.875,534166.125,195037.671875,203898.53125,191125.125,234820.375
1782503667.7428586,34029.370019,191923.984375,195275.671875,446175.34375,534172.9375,195050.625,203907.015625,191124.765625,234847.375
1782503667.7429807,34029.370096,191917.359375,195270.75,446204.21875,534170.0,195065.203125,203920.96875,191124.953125,234887.78125
1782503667.7430615,34029.3701452,191911.109375,195270.75,446195.90625,534157.875,195055.09375,203914.796875,191124.328125,234872.234375
1782503667.7430918,34029.3702052,191906.640625,195267.4375,446158.8125,534149.75,195031.234375,203895.21875,191115.828125,234815.8125
1782503667.7431157,34029.3702503,191915.03125,195274.765625,446154.34375,534161.8125,195034.0,203900.671875,191122.265625,234807.953125
1782503667.7432024,34029.3703063,191928.890625,195288.625,446181.625,534180.625,195054.828125,203919.796875,191130.578125,234846.84375
1782503667.7432396,34029.3703548,191938.546875,195299.0,446234.8125,534195.625,195086.296875,203950.203125,191145.0625,234905.140625
1782503667.7433689,34029.370398,191924.0625,195285.0625,446218.0,534170.0,195065.109375,203931.0625,191127.8125,234880.015625
1782503667.7434442,34029.3704321,191912.71875,195271.90625,446165.96875,534144.6875,195030.25,203900.84375,191105.90625,234813.046875
